Sensor_data:0.02,-0.06,0.96,1.65,0.61,-1.71,-1.12,
Sensor_data:0.01,-0.07,0.98,0.85,0.92,-1.59,-0.96,
Sensor_data:-0.01,-0.04,0.99,-0.61,0.92,-1.28,0.17,
Sensor_data:-0.01,0.01,0.99,-0.79,1.04,-1.10,0.17,
Sensor_data:-0.05,-0.03,1.06,0.24,1.22,-1.28,0.10,
Sensor_data:-0.02,-0.01,1.02,2.26,1.10,-1.40,-0.60,
Sensor_data:-0.03,0.03,1.12,0.73,0.79,-1.22,-0.51,
Sensor_data:0.01,0.06,0.99,-0.18,1.10,-1.46,-0.06,
Sensor_data:0.00,-0.02,0.96,2.56,1.28,-1.34,1.01,
Sensor_data:0.02,-0.04,0.98,1.53,1.10,-1.34,-0.19,
Sensor_data:-0.01,-0.06,0.94,-0.24,1.10,-1.22,-1.57,
Sensor_data:0.00,-0.03,0.97,-0.73,0.92,-1.16,0.04,
Sensor_data:0.02,-0.01,1.03,-1.34,1.22,-1.04,1.07,
Sensor_data:0.03,-0.02,0.99,0.73,1.16,-0.98,0.91,
Sensor_data:-0.01,-0.04,0.96,1.53,0.92,-1.10,0.10,
Sensor_data:0.00,-0.00,1.01,-0.06,0.92,-0.85,0.46,
Sensor_data:-0.01,0.03,0.98,-0.85,0.92,-1.22,0.72,
Sensor_data:0.04,-0.01,1.01,-1.16,1.28,-0.79,1.07,
Sensor_data:0.06,0.02,1.18,-0.49,1.77,-0.85,1.04,
Sensor_data:-0.00,0.04,1.05,2.01,0.61,-1.46,0.20,
Sensor_data:-0.00,0.11,1.14,-1.53,0.79,-1.22,-1.25,
Sensor_data:-0.02,0.07,0.95,1.22,1.16,-1.53,1.75,
Sensor_data:-0.02,0.04,0.92,2.32,0.92,-1.59,1.20,
Sensor_data:0.03,0.02,1.09,0.79,1.10,-1.59,-0.31,
Sensor_data:0.02,-0.04,0.99,2.32,0.92,-1.71,-1.15,
Sensor_data:0.00,-0.04,1.04,-1.10,1.04,-1.53,1.36,
Sensor_data:0.00,-0.06,1.01,-0.49,0.98,-1.65,1.49,
Sensor_data:0.01,-0.05,1.00,0.55,1.10,-1.46,0.23,
Sensor_data:0.01,-0.04,0.98,0.73,1.22,-1.34,-0.77,
Sensor_data:-0.01,-0.04,0.96,0.55,1.10,-1.34,-0.60,
Sensor_data:-0.01,0.02,1.03,-1.59,1.04,-1.10,-0.77,
Sensor_data:-0.02,0.09,1.08,-0.92,1.40,-1.22,0.14,
Sensor_data:-0.03,0.01,0.83,2.44,0.98,-1.28,0.01,
Sensor_data:-0.00,0.05,0.93,-0.79,1.22,-1.34,-1.22,
Sensor_data:-0.01,-0.01,1.02,-0.61,1.34,-1.28,-1.25,
Sensor_data:0.03,-0.01,0.97,0.67,0.98,-1.28,1.49,
Sensor_data:0.03,-0.03,1.01,0.31,1.16,-1.40,1.04,
Sensor_data:0.01,-0.05,0.99,0.24,1.22,-1.28,-1.31,
Sensor_data:-0.00,-0.03,0.97,0.12,0.92,-1.16,-1.22,
Sensor_data:0.01,-0.02,1.01,-0.92,0.92,-1.10,0.17,
Sensor_data:-0.01,-0.00,1.01,-0.79,0.92,-0.92,1.30,
Sensor_data:-0.01,-0.01,1.03,-0.31,1.04,-0.92,0.56,
Sensor_data:0.01,-0.00,0.98,1.10,0.98,-1.10,0.07,
Sensor_data:0.07,-0.04,0.94,-0.85,1.22,-0.98,0.10,
Sensor_data:0.03,0.08,1.08,-2.99,1.83,-0.79,0.17,
Sensor_data:0.05,0.09,0.95,0.73,0.92,-1.28,1.14,
Sensor_data:-0.02,0.10,1.10,2.44,0.92,-1.16,0.65,
Sensor_data:0.00,0.08,1.03,0.61,1.10,-1.22,-1.09,
Sensor_data:-0.00,0.04,0.91,1.65,0.85,-1.65,0.07,
Sensor_data:-0.01,0.03,1.04,-0.61,1.28,-1.59,1.46,
Sensor_data:0.01,0.02,1.00,0.73,1.22,-1.77,0.14,
Sensor_data:0.00,-0.06,1.01,2.75,1.04,-1.65,-0.73,
Sensor_data:0.00,-0.07,1.00,0.12,1.10,-1.59,0.17,
Sensor_data:0.01,-0.06,1.00,-0.18,1.10,-1.46,1.23,
Sensor_data:0.00,-0.04,1.02,-0.79,1.10,-1.22,0.20,
Sensor_data:-0.01,-0.03,1.02,-0.43,1.10,-1.28,0.10,
Sensor_data:-0.01,-0.01,1.00,1.28,0.92,-1.28,0.10,
Sensor_data:-0.03,0.02,1.01,0.06,1.10,-1.28,-0.09,
Sensor_data:0.00,0.03,0.98,-0.92,1.10,-1.34,0.07,
Sensor_data:-0.03,0.02,1.13,-1.40,1.22,-1.22,0.01,
Sensor_data:-0.00,-0.04,1.01,1.53,1.34,-1.34,-1.12,
Sensor_data:-0.00,-0.01,1.00,0.12,1.10,-1.22,-1.06,
Sensor_data:-0.01,-0.03,0.99,-0.18,1.22,-1.28,1.39,
Sensor_data:0.01,-0.04,0.99,-0.18,1.04,-1.34,0.17,
Sensor_data:0.02,-0.04,1.03,-0.73,1.22,-1.34,-1.12,
Sensor_data:0.01,-0.03,0.97,1.46,0.98,-1.22,-0.96,
Sensor_data:0.00,-0.03,1.03,0.24,0.98,-1.04,0.04,
Sensor_data:-0.00,-0.01,1.00,-1.04,1.04,-0.73,0.10,
Sensor_data:-0.02,-0.00,0.98,-0.92,0.79,-0.98,0.04,
Sensor_data:0.00,-0.00,0.90,-0.67,1.22,-0.98,-0.44,
Sensor_data:0.06,0.09,1.13,-0.61,1.28,-0.85,-0.22,
Sensor_data:-0.00,0.12,0.92,-1.46,1.34,-0.92,0.27,
Sensor_data:-0.03,-0.05,1.00,0.24,1.16,-1.04,1.14,
Sensor_data:-0.05,0.10,0.98,0.18,1.04,-1.16,0.27,
Sensor_data:0.00,0.02,0.98,2.87,0.85,-1.59,-1.02,
Sensor_data:0.00,0.03,1.00,0.79,0.92,-1.59,0.04,
Sensor_data:0.00,0.01,1.02,0.18,1.28,-1.59,1.49,
Sensor_data:0.03,-0.01,1.00,0.73,0.98,-1.77,0.17,
Sensor_data:0.03,-0.05,1.04,-0.12,1.04,-1.59,-1.09,
Sensor_data:0.02,-0.07,0.98,1.65,0.98,-1.59,0.20,
Sensor_data:0.00,-0.06,0.99,0.55,0.98,-1.59,1.14,
Sensor_data:0.00,-0.06,1.04,-0.31,1.10,-1.40,1.01,
Sensor_data:-0.01,-0.02,0.95,-0.31,1.04,-1.40,0.17,
Sensor_data:-0.01,0.04,1.06,-1.22,1.22,-1.22,0.62,
Sensor_data:-0.01,0.02,0.90,3.05,0.73,-1.53,0.91,
Sensor_data:-0.01,-0.02,1.08,-0.55,1.10,-1.22,0.97,
Sensor_data:-0.02,0.09,1.01,-2.62,1.59,-1.10,0.01,
Sensor_data:0.03,0.01,1.05,0.49,1.34,-1.53,-1.31,
Sensor_data:0.00,-0.03,0.97,1.04,1.22,-1.53,-1.09,
Sensor_data:-0.00,-0.04,1.02,-0.06,1.10,-1.34,1.33,
Sensor_data:0.01,-0.05,0.98,-0.31,0.85,-1.40,0.91,
Sensor_data:0.03,-0.04,1.02,-1.10,0.98,-1.04,-1.15,
Sensor_data:0.01,-0.02,0.98,-0.55,1.16,-1.10,-0.93,
Sensor_data:-0.00,-0.03,1.02,1.22,0.92,-1.16,-0.64,
Sensor_data:-0.00,-0.00,0.97,0.55,1.04,-1.04,-0.64,
Sensor_data:-0.01,0.02,1.01,-0.73,0.98,-0.85,-0.57,
Sensor_data:-0.03,-0.07,1.07,-1.53,1.28,-0.92,-0.73,
Sensor_data:-0.05,0.06,0.91,1.10,1.53,-1.28,-0.64,
Sensor_data:0.02,-0.02,1.06,1.89,0.85,-1.28,-0.93,
Sensor_data:-0.04,0.12,0.95,-1.22,1.04,-1.16,1.65,
Sensor_data:-0.02,0.04,0.96,-0.55,0.98,-1.22,1.17,
Sensor_data:0.02,0.06,1.01,0.67,1.22,-1.59,-1.22,
Sensor_data:0.03,0.01,1.07,0.98,1.16,-1.65,-0.83,
Sensor_data:0.02,-0.03,0.95,2.75,0.73,-1.89,1.52,
Sensor_data:0.00,-0.05,1.00,0.43,0.98,-1.71,0.68,
Sensor_data:0.01,-0.05,0.97,-1.04,1.04,-1.53,-1.02,
Sensor_data:0.01,-0.04,1.01,0.31,0.92,-1.53,-0.60,
Sensor_data:0.01,-0.05,1.05,0.92,1.04,-1.46,0.10,
Sensor_data:-0.01,-0.06,0.94,2.20,0.92,-1.53,0.17,
Sensor_data:-0.05,-0.02,1.02,-0.06,0.98,-1.34,0.23,
Sensor_data:-0.05,0.04,1.02,-0.49,1.10,-1.28,-0.51,
Sensor_data:-0.02,0.02,0.89,1.65,0.98,-1.34,-0.80,
Sensor_data:-0.01,-0.02,1.04,0.67,1.34,-1.16,-1.02,
Sensor_data:0.00,0.00,1.03,-0.06,1.22,-1.34,1.39,
Sensor_data:0.04,-0.03,0.98,0.55,1.10,-1.40,0.85,
Sensor_data:0.02,-0.04,1.04,0.18,1.16,-1.28,-1.06,
Sensor_data:-0.00,-0.01,0.99,0.37,1.10,-1.28,-0.99,
Sensor_data:0.01,-0.05,1.01,1.16,0.92,-1.28,-0.02,
Sensor_data:-0.00,-0.01,0.96,-0.92,0.85,-0.92,1.30,
Sensor_data:-0.01,-0.00,1.00,-0.92,0.98,-0.92,0.81,
Sensor_data:-0.00,0.01,1.02,-0.18,1.04,-0.85,0.94,
Sensor_data:-0.01,-0.00,1.01,1.16,0.85,-1.04,0.68,
Sensor_data:-0.06,-0.08,1.02,-14.22,1.40,-0.98,0.91,
Sensor_data:-0.07,0.10,0.98,-2.56,1.65,-0.98,0.94,
Sensor_data:-0.05,0.01,0.99,1.10,1.04,-0.98,1.23,
Sensor_data:-0.03,0.07,0.90,1.83,1.10,-1.10,0.04,
Sensor_data:-0.01,0.05,0.98,1.40,1.10,-1.40,-1.25,
Sensor_data:0.02,0.04,1.00,0.55,0.98,-1.65,1.46,
Sensor_data:0.01,0.03,1.07,-0.55,1.22,-1.65,0.62,
Sensor_data:0.03,0.02,1.01,1.16,1.10,-1.77,-1.22,
Sensor_data:0.00,-0.08,1.02,2.20,1.04,-1.77,-1.18,
Sensor_data:0.01,-0.07,0.98,0.73,0.92,-1.65,0.10,
Sensor_data:-0.01,-0.06,0.98,-0.37,1.16,-1.53,1.62,
Sensor_data:-0.00,-0.04,1.01,-1.16,1.04,-1.34,0.07,
Sensor_data:-0.00,-0.02,1.04,-0.06,1.16,-1.34,0.04,
Sensor_data:-0.04,-0.04,0.95,1.34,1.16,-1.34,0.78,
Sensor_data:-0.03,-0.01,1.03,0.12,1.22,-1.28,0.75,
Sensor_data:-0.03,0.05,0.88,-1.46,1.10,-1.16,0.75,
Sensor_data:-0.03,0.03,1.09,-1.59,1.59,-1.04,0.10,
Sensor_data:-0.01,-0.02,0.99,2.20,1.04,-1.53,-1.22,
Sensor_data:-0.00,-0.02,0.96,0.06,1.22,-1.28,-1.28,
Sensor_data:-0.00,-0.05,1.03,0.00,0.98,-1.40,1.55,
Sensor_data:0.03,-0.01,0.97,-0.67,1.04,-1.34,-0.12,
Sensor_data:0.01,-0.03,1.01,-0.73,1.04,-1.16,-1.28,
Sensor_data:0.01,-0.03,0.97,1.40,0.92,-1.16,-0.93,
Sensor_data:-0.02,-0.03,0.98,0.43,0.92,-0.98,-0.70,
Sensor_data:-0.01,-0.02,0.98,-0.85,0.98,-0.92,-0.54,
Sensor_data:-0.01,0.01,1.01,-1.53,0.98,-0.92,-0.51,
Sensor_data:0.05,-0.01,0.88,-0.43,0.98,-0.98,-0.60,
Sensor_data:0.02,0.06,0.99,-0.92,1.95,-0.92,-0.89,
Sensor_data:0.01,0.06,0.90,-0.24,0.43,-1.10,-0.02,
Sensor_data:0.02,0.07,1.04,-0.24,1.46,-0.98,1.49,
Sensor_data:0.00,0.07,0.95,-0.24,0.98,-1.34,0.14,
Sensor_data:0.02,0.04,0.92,2.38,0.85,-1.71,-1.12,
Sensor_data:0.02,-0.01,1.10,0.00,1.16,-1.65,0.04,
Sensor_data:-0.01,-0.00,0.94,0.92,0.98,-1.77,1.33,
Sensor_data:-0.00,-0.03,0.98,0.43,1.10,-1.71,0.01,
Sensor_data:0.01,-0.05,0.99,0.98,0.98,-1.59,-0.83,
Sensor_data:0.01,-0.07,0.99,1.59,0.98,-1.59,-0.19,
Sensor_data:0.01,-0.05,1.02,0.67,1.04,-1.53,0.10,
Sensor_data:-0.01,-0.05,1.00,0.00,0.98,-1.40,1.14,
Sensor_data:-0.05,0.01,1.07,-0.85,0.98,-1.28,1.01,
Sensor_data:-0.02,0.05,1.10,1.22,1.16,-1.22,0.04,
Sensor_data:-0.03,0.01,0.79,2.81,0.73,-1.34,-0.09,
Sensor_data:-0.03,-0.02,1.11,-1.77,1.40,-0.98,0.33,
Sensor_data:-0.02,0.06,0.96,-1.65,1.28,-1.40,1.39,
Sensor_data:0.03,-0.04,0.97,2.20,1.10,-1.53,-0.06,
Sensor_data:0.00,-0.04,1.04,0.67,0.98,-1.22,-1.22,
Sensor_data:0.00,-0.03,1.01,0.06,1.04,-1.34,0.04,
Sensor_data:0.01,-0.05,0.98,0.31,0.98,-1.40,1.14,
Sensor_data:0.02,-0.00,1.02,-0.92,1.04,-1.10,0.07,
Sensor_data:0.02,-0.01,1.01,0.79,1.04,-0.98,0.23,
Sensor_data:-0.00,-0.02,0.98,0.92,0.85,-0.73,-0.09,
Sensor_data:0.00,-0.01,1.03,0.06,0.98,-0.79,0.23,
Sensor_data:0.00,0.00,0.99,-0.61,1.10,-1.10,0.17,
Sensor_data:0.04,0.07,1.15,-1.77,1.77,-0.85,0.07,
Sensor_data:0.03,0.05,0.87,2.44,0.61,-1.28,-0.25,
Sensor_data:-0.02,0.06,0.97,1.10,0.92,-0.92,-1.31,
Sensor_data:0.00,0.09,1.15,-1.71,0.98,-0.85,1.72,
Sensor_data:-0.02,0.05,0.91,0.92,1.04,-1.34,0.88,
Sensor_data:0.02,0.04,1.10,-0.18,1.16,-1.65,-1.09,
Sensor_data:0.01,0.00,0.95,2.32,1.04,-1.77,-1.09,
Sensor_data:0.01,-0.06,0.97,2.50,0.85,-1.83,0.33,
Sensor_data:0.00,-0.05,1.03,-0.24,1.10,-1.65,1.49,
Sensor_data:0.01,-0.05,0.98,-0.06,0.98,-1.53,-0.15,
Sensor_data:0.02,-0.04,1.05,-0.31,1.04,-1.40,-0.77,
Sensor_data:-0.01,-0.04,1.01,1.22,1.04,-1.34,-0.86,
Sensor_data:-0.01,-0.05,0.97,1.59,0.92,-1.46,-0.80,
Sensor_data:-0.02,0.04,1.02,-0.85,1.16,-1.22,-0.57,
Sensor_data:-0.01,0.03,0.96,0.12,1.04,-1.40,-0.80,
Sensor_data:-0.01,-0.00,1.07,1.04,1.16,-1.22,-0.70,
Sensor_data:0.00,0.02,0.91,1.22,1.28,-1.28,-1.22,
Sensor_data:0.01,-0.00,1.02,-0.61,1.34,-1.28,1.46,
Sensor_data:0.01,-0.03,0.95,0.73,1.16,-1.34,-0.09,
Sensor_data:0.02,-0.03,1.04,-0.18,1.28,-1.16,-1.06,
Sensor_data:0.01,-0.03,1.01,0.73,1.10,-1.22,-0.86,
Sensor_data:0.01,-0.04,0.97,1.53,0.92,-1.22,-0.06,
Sensor_data:-0.00,-0.02,1.02,0.12,0.98,-0.79,1.01,
Sensor_data:-0.01,0.01,0.96,-0.79,1.10,-0.85,1.01,
Sensor_data:-0.00,0.01,1.03,-0.18,1.16,-0.85,0.65,
Sensor_data:0.00,-0.00,1.03,1.40,1.04,-0.98,0.65,
Sensor_data:0.07,0.01,1.19,0.79,1.04,-1.04,1.01,
Sensor_data:0.01,0.17,1.00,-0.73,0.67,-1.16,1.01,
Sensor_data:-0.01,0.03,1.04,1.34,1.34,-0.98,0.01,
Sensor_data:-0.04,0.11,0.99,0.79,0.98,-1.16,-0.93,
Sensor_data:0.01,0.08,0.98,1.77,1.16,-1.34,0.04,
Sensor_data:-0.01,0.02,1.04,1.95,0.92,-1.53,1.65,
Sensor_data:-0.02,0.02,0.96,0.06,1.10,-1.77,-0.57,
Sensor_data:0.04,-0.01,1.01,1.28,0.92,-1.71,-1.02,
Sensor_data:0.03,-0.05,1.04,1.22,1.04,-1.65,0.10,
Sensor_data:0.00,-0.06,0.97,1.40,0.92,-1.65,1.39,
Sensor_data:-0.01,-0.06,1.01,0.61,1.04,-1.34,-0.09,
Sensor_data:0.00,-0.03,1.00,-0.79,1.16,-1.34,-1.06,
Sensor_data:-0.01,-0.02,1.02,0.06,1.04,-1.46,-0.67,
Sensor_data:-0.01,0.01,1.03,0.98,1.10,-1.34,-0.25,
Sensor_data:0.01,0.02,0.92,1.53,0.98,-1.34,0.10,
Sensor_data:-0.02,0.01,1.15,-2.62,1.16,-0.98,-0.86,
Sensor_data:-0.02,0.07,0.95,0.06,1.16,-1.28,-1.06,
Sensor_data:0.01,-0.02,1.00,2.69,1.22,-1.46,-1.06,
Sensor_data:-0.01,-0.02,0.98,1.28,0.92,-1.40,1.49,
Sensor_data:0.00,-0.03,0.99,0.00,0.92,-1.34,1.14,
Sensor_data:0.03,-0.05,1.01,-0.92,1.10,-1.28,-1.22,
Sensor_data:0.02,-0.03,1.04,-0.85,1.10,-1.16,-1.06,
Sensor_data:0.01,-0.02,0.94,1.16,1.04,-1.28,0.20,
Sensor_data:0.00,-0.02,1.02,1.22,0.98,-1.04,0.46,
Sensor_data:-0.02,-0.02,0.98,-0.85,0.73,-0.92,1.07,
Sensor_data:-0.01,0.03,1.00,-1.59,1.04,-1.10,0.78,
Sensor_data:0.02,0.05,0.99,-0.37,1.16,-1.16,0.27,
Sensor_data:0.02,-0.09,1.04,0.37,1.16,-1.04,0.20,
Sensor_data:0.03,-0.04,1.10,-0.12,1.04,-1.04,1.26,
Sensor_data:-0.06,0.13,0.88,-0.92,0.85,-1.04,0.17,
Sensor_data:-0.00,0.07,1.03,0.61,1.16,-1.16,-0.99,
Sensor_data:0.00,0.03,0.97,2.99,0.98,-1.59,0.14,
Sensor_data:0.02,-0.00,1.04,1.59,1.04,-1.65,1.17,
